timestamp,underlyer,tri,spot,carry,active,version
1997-08-12 19:00:00,CAD,0.0,0.0,-1.8159937160868367,True,v2
1997-08-13 19:00:00,CAD,0.17524309885689604,0.18049238322142422,-1.8863376754086403,True,v2
1997-08-14 19:00:00,CAD,0.26598816601732267,0.28709641249235335,-1.9118721126216087,True,v2
1997-08-15 19:00:00,CAD,0.325606210950923,0.35399451041670893,-2.0648070103658256,True,v2
1997-08-18 19:00:00,CAD,0.571859303766729,0.6041304538642314,-2.000976321780854,True,v2
1997-08-19 19:00:00,CAD,0.4514003217949494,0.4918766879314431,-2.1024451436977643,True,v2
1997-08-20 19:00:00,CAD,-0.02115064137576894,0.023340682741509466,-1.9251963560748209,True,v2
1997-08-21 19:00:00,CAD,0.09136811733590378,0.15325768021534733,-1.9683317295022107,True,v2
1997-08-22 19:00:00,CAD,0.04313447140381754,0.11357657203021329,-2.059816780788424,True,v2
1997-08-25 19:00:00,CAD,0.28052433599803805,0.3558561699184004,-2.039372422912038,True,v2
1997-08-26 19:00:00,CAD,0.09854967916086821,0.17898001932098762,-2.0120138651964226,True,v2
1997-08-27 19:00:00,CAD,-0.09093073354277692,-0.008373610655588531,-1.924572113923091,True,v2
1997-08-28 19:00:00,CAD,0.3543791133289744,0.4367624634613684,-1.9107266068641593,True,v2
1997-08-29 19:00:00,CAD,0.349499067960906,0.45992938110299936,-2.0399711528301623,True,v2
1997-09-01 19:00:00,CAD,0.3525021166336728,0.454861874678108,-1.8871103622575447,True,v2
1997-09-02 19:00:00,CAD,0.5677288430410812,0.6761489674735806,-1.91530112790133,True,v2
1997-09-03 19:00:00,CAD,0.7032389633575491,0.8214661221636919,-2.00526503161484,True,v2
1997-09-04 19:00:00,CAD,0.5480530710536726,0.672737569909193,-2.0022827958496237,True,v2
1997-09-05 19:00:00,CAD,0.794363186376998,0.9382500453583769,-2.057474190646076,True,v2
1997-09-08 19:00:00,CAD,0.805509176742305,0.9564391391777288,-2.0772000948278446,True,v2
1997-09-09 19:00:00,CAD,0.6849712660358591,0.8437937903405077,-2.0929015754938973,True,v2
1997-09-10 19:00:00,CAD,0.5487146683724404,0.6986559093535861,-1.8916977987771588,True,v2
1997-09-11 19:00:00,CAD,0.3304339023737697,0.48142202086697394,-1.8246721744765182,True,v2
1997-09-12 19:00:00,CAD,-0.003821582331639206,0.16742194868304383,-1.8560623636892615,True,v2
1997-09-15 19:00:00,CAD,0.1037035701081237,0.27581519939663685,-1.794005778190808,True,v2
1997-09-16 19:00:00,CAD,0.05698853948841531,0.2360867972007521,-1.8201911200702625,True,v2
1997-09-17 19:00:00,CAD,0.28210291273748567,0.4750267725826838,-1.9114183110019667,True,v2
1997-09-18 19:00:00,CAD,0.243673906086201,0.442454661547988,-1.9107957547515753,True,v2
1997-09-19 19:00:00,CAD,0.12025590456491386,0.33038756589328755,-1.8590816136810417,True,v2
1997-09-22 19:00:00,CAD,0.2945375038398197,0.5114682554485495,-1.8881354662272543,True,v2
1997-09-23 19:00:00,CAD,0.2549397563965812,0.47888435189689954,-1.9114875089587713,True,v2
1997-09-24 19:00:00,CAD,0.14583717006206598,0.392069376313621,-1.8766376695668896,True,v2
1997-09-25 19:00:00,CAD,0.2744008449180484,0.5224616397059948,-1.8807113601997116,True,v2
1997-09-26 19:00:00,CAD,0.5552787716834899,0.7984940371926328,-1.8135680193438475,True,v2
1997-09-29 19:00:00,CAD,0.4098447580418707,0.6606680606230639,-1.8768743242230812,True,v2
1997-09-30 19:00:00,CAD,0.6855713850718814,0.9699164052348727,-2.087305295686974,True,v2
1997-10-01 19:00:00,CAD,0.6799204726605126,0.9677335233942523,-2.129240085197921,True,v2
1997-10-02 19:00:00,CAD,0.944260959392409,1.2362192783280523,-2.005572360770884,True,v2
1997-10-03 19:00:00,CAD,1.2336967642319507,1.528905774504819,-1.9982313634005777,True,v2
1997-10-06 19:00:00,CAD,1.4606210204416215,1.7709566051792665,-2.2003276043369624,True,v2
1997-10-07 19:00:00,CAD,1.2997635075194296,1.6061938635272555,-2.0153075505311335,True,v2
1997-10-08 19:00:00,CAD,1.3581198154917615,1.6633442569857175,-1.9569046117720745,True,v2
1997-10-09 19:00:00,CAD,1.1991693149765723,1.518480341270187,-1.915453989197431,True,v2
1997-10-10 19:00:00,CAD,1.043053253679517,1.3796624849101364,-2.016399071680439,True,v2
1997-10-13 19:00:00,CAD,0.8268660436318243,1.170413230406179,-2.0209281250930644,True,v2
1997-10-14 19:00:00,CAD,0.6754541129998728,1.0262612155541464,-1.986736304201031,True,v2
1997-10-15 19:00:00,CAD,0.6296898756804694,0.9862350165875625,-1.9436893477325157,True,v2
1997-10-16 19:00:00,CAD,0.07611302551390509,0.45418535861948783,-1.9504140352631794,True,v2
1997-10-17 19:00:00,CAD,0.2401224065111478,0.6231336734869355,-1.962163840677249,True,v2
1997-10-20 19:00:00,CAD,0.24763502247242286,0.63546189423459,-1.9318010418919584,True,v2
1997-10-21 19:00:00,CAD,0.17452921053762793,0.5687889467830162,-1.9608072317004144,True,v2
1997-10-22 19:00:00,CAD,-0.18435134805771725,0.21637876443964926,-1.928741391418498,True,v2
1997-10-23 19:00:00,CAD,-0.13408067580867566,0.28141471486777936,-1.8918554963966017,True,v2
1997-10-24 19:00:00,CAD,-0.1575591821541309,0.2655195650560166,-1.9551467219537244,True,v2
1997-10-27 19:00:00,CAD,-0.32552976954038115,0.10465972230912371,-1.990800960775232,True,v2
1997-10-28 19:00:00,CAD,-1.3949253292325352,-0.9728342123276603,-1.6572525514743575,True,v2
