timestamp,underlyer,tri,spot,carry,active,version
2000-08-31 19:00:00,JPY,-7.519973357232061,-3.1722247654625106,-6.50047969997388,True,v2
2000-09-01 19:00:00,JPY,-7.365454651818055,-3.0097606628616362,-6.203543644157321,True,v2
2000-09-04 19:00:00,JPY,-6.949718012334117,-2.5874897088651796,-6.160262786705744,True,v2
2000-09-05 19:00:00,JPY,-7.4438026636960615,-3.0569710346842665,-6.171451164883592,True,v2
2000-09-06 19:00:00,JPY,-7.024113783834892,-2.620939164544059,-6.186847593320408,True,v2
2000-09-07 19:00:00,JPY,-6.548548355302927,-2.09969898902932,-6.1922351189792835,True,v2
2000-09-08 19:00:00,JPY,-7.049667445561553,-2.573359709742283,-6.2124667602887484,True,v2
2000-09-11 19:00:00,JPY,-7.4619315503585,-2.9577158415133207,-6.228933376411874,True,v2
2000-09-12 19:00:00,JPY,-7.598145368970634,-3.0780407186816796,-6.187073027512042,True,v2
2000-09-13 19:00:00,JPY,-8.178313695550685,-3.578311520540221,-6.24161312923718,True,v2
2000-09-14 19:00:00,JPY,-8.432387936666359,-3.8119840661490367,-6.224089783242448,True,v2
2000-09-15 19:00:00,JPY,-8.675696883515727,-4.053131359861708,-6.191480079991152,True,v2
2000-09-18 19:00:00,JPY,-8.154636942037882,-3.5192998471647936,-6.182446819298093,True,v2
2000-09-19 19:00:00,JPY,-8.326986612346587,-3.6726063795418895,-6.161583054827133,True,v2
2000-09-20 19:00:00,JPY,-8.073673895406799,-3.4051490799088184,-6.160933205961214,True,v2
2000-09-21 19:00:00,JPY,-7.805503532729247,-3.0824005611621828,-6.389041045445651,True,v2
2000-09-22 19:00:00,JPY,-8.789283232956791,-4.040892697460055,-6.121385968642699,True,v2
2000-09-25 19:00:00,JPY,-9.013150962971963,-4.245223760972564,-6.148701185953769,True,v2
2000-09-26 19:00:00,JPY,-8.72215896614928,-3.9356482202804366,-6.224516099714492,True,v2
2000-09-27 19:00:00,JPY,-9.2531655788747,-4.454580782592359,-6.000158196261509,True,v2
2000-09-28 19:00:00,JPY,-9.21585386822737,-4.316888449508946,-6.011703110564781,True,v2
2000-09-29 19:00:00,JPY,-9.501615875828335,-4.601832941757607,-6.0109518341323565,True,v2
2000-10-02 19:00:00,JPY,-9.999495856323051,-5.100106529046717,-6.002731559746053,True,v2
2000-10-03 19:00:00,JPY,-10.108525065389372,-5.1952259892729895,-5.967178258259196,True,v2
2000-10-04 19:00:00,JPY,-10.32088821920101,-5.3438771607469,-5.953847389081375,True,v2
2000-10-05 19:00:00,JPY,-10.655373182956083,-5.661172058905494,-6.000618668436459,True,v2
2000-10-06 19:00:00,JPY,-10.380623891194759,-5.35925180878299,-6.095477757524463,True,v2
2000-10-09 19:00:00,JPY,-10.504756872206713,-5.480432857931223,-6.147610292377976,True,v2
2000-10-10 19:00:00,JPY,-9.6950913024246,-4.646711802009877,-6.133385677701426,True,v2
2000-10-11 19:00:00,JPY,-9.693394173386494,-4.580402546930861,-6.288661174584149,True,v2
2000-10-12 19:00:00,JPY,-9.205015161051875,-4.088909163187953,-6.1061279448523464,True,v2
2000-10-13 19:00:00,JPY,-9.504835778323454,-4.379649301819632,-6.004172390985332,True,v2
2000-10-16 19:00:00,JPY,-9.839871992742744,-4.697179704416249,-6.010194242050488,True,v2
2000-10-17 19:00:00,JPY,-9.791670899631114,-4.630905356819051,-6.0196333917747324,True,v2
2000-10-18 19:00:00,JPY,-9.992373921426676,-4.782495172611602,-6.00968425979886,True,v2
2000-10-19 19:00:00,JPY,-9.659373711160669,-4.4410777014554945,-5.774834075806439,True,v2
2000-10-20 19:00:00,JPY,-10.431869408727493,-5.199120809899584,-5.775530007679208,True,v2
2000-10-23 19:00:00,JPY,-10.691353477869043,-5.439228601980229,-5.8356359043204975,True,v2
2000-10-24 19:00:00,JPY,-10.009959971685575,-4.724557177098211,-6.013613774795772,True,v2
2000-10-25 19:00:00,JPY,-9.97589736010407,-4.639964748120601,-6.002498050713143,True,v2
2000-10-26 19:00:00,JPY,-9.981246638816089,-4.625864021933202,-6.016479231777225,True,v2
2000-10-27 19:00:00,JPY,-10.468263919790147,-5.095319037757135,-6.079751990800446,True,v2
2000-10-30 19:00:00,JPY,-10.626908496853488,-5.234767876150642,-6.13750534229041,True,v2
2000-10-31 19:00:00,JPY,-11.043075106852399,-5.640946632024657,-6.121240994991695,True,v2
2000-11-01 19:00:00,JPY,-10.406504767995088,-4.9272868176793,-6.138127957982533,True,v2
2000-11-02 19:00:00,JPY,-10.230443760016229,-4.733855046980454,-6.165188794339542,True,v2
2000-11-03 19:00:00,JPY,-9.632936660109209,-4.129268692683404,-6.155564801570108,True,v2
2000-11-06 19:00:00,JPY,-9.266704154549771,-3.749017119759974,-6.140821252279238,True,v2
